league,season,team,player_name,nation_,position,age,date_of_birth,Playing Time_MP,Playing Time_Starts,minutes,Playing Time_90s,goals,assists,Performance_G+A,Performance_G-PK,Performance_PK,Performance_PKatt,yellow_cards,red_cards,xg,Expected_npxG,xa,Expected_npxG+xAG,progressive_carries,Progression_PrgP,Progression_PrgR,Per 90 Minutes_Gls,Per 90 Minutes_Ast,Per 90 Minutes_G+A,Per 90 Minutes_G-PK,Per 90 Minutes_G+A-PK,Per 90 Minutes_xG,Per 90 Minutes_xAG,Per 90 Minutes_xG+xAG,Per 90 Minutes_npxG,Per 90 Minutes_npxG+xAG,90s_,Expected_G-xG,Expected_np:G-xG,Expected_npxG/Sh,Standard_Dist,Standard_FK,Standard_G/Sh,Standard_G/SoT,Standard_Gls,Standard_PK,Standard_PKatt,shots,Standard_Sh/90,Standard_SoT,Standard_SoT%,Standard_SoT/90,1/3_,Ast_,CrsPA_,Expected_A-xAG,Expected_xA,key_passes,Long_Att,Long_Cmp,Long_Cmp%,Medium_Att,Medium_Cmp,Medium_Cmp%,PPA_,PrgP_,Short_Att,Short_Cmp,Short_Cmp%,Total_Att,passes,Total_Cmp%,Total_PrgDist,Total_TotDist,xAG_,Att_,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Blocks,Outcomes_Cmp,Outcomes_Off,Pass Types_CK,Pass Types_Crs,Pass Types_Dead,Pass Types_FK,Pass Types_Live,Pass Types_Sw,Pass Types_TB,Pass Types_TI,GCA Types_Def,GCA Types_Fld,GCA Types_PassDead,GCA Types_PassLive,GCA Types_Sh,GCA Types_TO,GCA_GCA,GCA_GCA90,SCA Types_Def,SCA Types_Fld,SCA Types_PassDead,SCA Types_PassLive,SCA Types_Sh,SCA Types_TO,shot_creating_actions,SCA_SCA90,Blocks_Blocks,Blocks_Pass,Blocks_Sh,Challenges_Att,Challenges_Lost,Challenges_Tkl,Challenges_Tkl%,Clr_,Err_,interceptions,Tackles_Att 3rd,Tackles_Def 3rd,Tackles_Mid 3rd,tackles,Tackles_TklW,Tkl+Int_,Carries_1/3,Carries_CPA,Carries_Carries,Carries_Dis,Carries_Mis,Carries_PrgC,Carries_PrgDist,Carries_TotDist,Receiving_PrgR,Receiving_Rec,dribbles,Take-Ons_Succ,Take-Ons_Succ%,Take-Ons_Tkld,Take-Ons_Tkld%,Touches_Att 3rd,Touches_Att Pen,Touches_Def 3rd,Touches_Def Pen,Touches_Live,Touches_Mid 3rd,Touches_Touches,Playing Time_Min%,Playing Time_Mn/MP,Starts_Compl,Starts_Mn/Start,Starts_Starts,Subs_Mn/Sub,Subs_Subs,Subs_unSub,Team Success (xG)_On-Off,Team Success (xG)_onxG,Team Success (xG)_onxGA,Team Success (xG)_xG+/-,Team Success (xG)_xG+/-90,Team Success_+/-,Team Success_+/-90,Team Success_On-Off,Team Success_PPM,Team Success_onG,Team Success_onGA,Aerial Duels_Lost,Aerial Duels_Won,Aerial Duels_Won%,Performance_2CrdY,Performance_Crs,Performance_Fld,Performance_Fls,Performance_Int,Performance_OG,Performance_Off,Performance_PKcon,Performance_PKwon,Performance_Recov,Performance_TklW,tm_sub_position,height,market_value,weight,fifa_overall,fifa_potential,key_passes_per90,def_actions_per90,standard_position,position_source,is_official,data_completeness,goals_per90,assists_per90,shots_per90,dribbles_per90,passes_per90,tackles_per90,interceptions_per90,yellow_cards_per90,red_cards_per90,xg_per90,xa_per90,progressive_carries_per90,shot_creating_actions_per90,age_score,reliability_score,core_performance,behavior_score,league_score,risk_penalty,total_score
Ligue 1,2425,Auxerre,Ben Viadere,FRA,MF,18.0,2005.0,1,0,5,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0,0,0,0,0,0,"0,85","0,85",0,"0,85","0,1",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,"0,1",1.0,2.0,1.0,50,2.0,0.0,0,0.0,0.0,1.0,1.0,100,6.0,2.0,"33,3",27.0,37.0,0,6.0,1.0,2.0,0.0,1.0,2.0,0.0,3.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,18,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,17.0,22.0,1.0,4.0,2.0,1.0,50,1.0,50,6.0,0.0,1.0,0.0,7.0,1.0,7.0,"0,2",5,0.0,,0,5.0,1,2,"-4,52","0,1","0,4","-0,3","-5,03",-1.0,-18,"-17,94",0,0.0,1.0,1.0,0.0,0,0.0,4.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Attacking Midfield,176.0,,,,,18.0,0.0,AM,transfermarkt,False,1.0,0.0,0.0,0.0,36.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,80.0,28.75,71.21794871794874,100.0,92.0,-3.0,69.56057692307694
Ligue 1,2425,Auxerre,Kévin Danois,FRA,MF,20.0,2004.0,22,16,1460,"16,2",0,0,0,0,0,0,1,0,"1,5","1,5","2,2","3,7",19.0,95.0,50.0,0,0,0,0,0,"0,09","0,13","0,23","0,09","0,23","16,2","-1,5","-1,5","0,09","17,4",0.0,0,0,0,0,0,17.0,"1,05",3,"17,6","0,18",62.0,0,2.0,"-2,2",2,25.0,86.0,54.0,"62,8",259.0,222.0,"85,7",11.0,95.0,329.0,287.0,"87,2",718.0,585.0,"81,5",2615.0,9757.0,"2,2",718.0,0.0,0.0,0.0,14.0,585.0,0.0,0.0,14.0,15.0,8.0,703.0,11.0,3.0,7.0,0.0,0.0,0.0,5.0,1.0,0.0,6.0,"0,37",1.0,1.0,0.0,45.0,2.0,5.0,54.0,"3,33",17.0,14.0,3.0,46.0,26.0,20.0,"43,5",20.0,0.0,20.0,7.0,20.0,22.0,49.0,30.0,69.0,19.0,5.0,570.0,24.0,25.0,19.0,1230.0,2743.0,50.0,597.0,41.0,21.0,"51,2",19.0,"46,3",256.0,37.0,197.0,35.0,912.0,470.0,912.0,"47,7",66,10.0,84.0,16,21.0,6,1,"0,33","23,3","28,9","-5,6","-0,35",5.0,"0,31","0,76","1,36",26.0,21.0,18.0,14.0,"43,8",0.0,14.0,18.0,22,20.0,0.0,2.0,0.0,0.0,102.0,30.0,Central Midfield,183.0,20000000.0,72.0,71.0,81.0,1.5410958904109588,4.2534246575342465,CM,transfermarkt,True,1.0,0.0,0.0,1.047945205479452,2.5273972602739727,36.06164383561644,3.0205479452054798,1.2328767123287672,0.06164383561643836,0.0,0.0,0.0,1.1712328767123288,3.328767123287671,66.66666666666666,80.71428571428572,61.523809523809526,100.0,92.0,0.0,73.99285714285715
Ligue 1,2425,Auxerre,Lasso Coulibaly,CIV,"FW,MF",21.0,2002.0,3,0,45,"0,5",1,0,1,1,0,0,0,0,"0,3","0,3","0,1","0,3",0.0,0.0,4.0,2,0,2,2,2,"0,56","0,13","0,69","0,56","0,69","0,5","0,7","0,7","0,09","16,2",0.0,"0,33","0,5",1,0,0,3.0,6,2,"66,7",4,0.0,0,0.0,"-0,1","0,1",1.0,0.0,0.0,,5.0,4.0,80,0.0,0.0,8.0,8.0,100,13.0,12.0,"92,3",28.0,158.0,"0,1",13.0,0.0,1.0,0.0,0.0,12.0,0.0,1.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,"2,05",0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,1.0,0.0,22.0,81.0,4.0,16.0,3.0,1.0,"33,3",2.0,"66,7",13.0,3.0,3.0,0.0,21.0,6.0,21.0,"1,5",15,0.0,,0,15.0,3,0,"-0,1","0,7",1,"-0,3","-0,62",-1.0,-2,"-1,94",1,1.0,2.0,2.0,0.0,0,0.0,2.0,1.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Right Winger,176.0,800000.0,,,,2.0,2.0,Winger,transfermarkt,False,1.0,2.0,0.0,6.0,6.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,60.0,30.17857142857143,64.5582329317269,100.0,92.0,-3.0,63.77799053356283
Ligue 1,2425,Auxerre,Rudy Matondo,FRA,MF,16.0,2008.0,5,0,66,"0,7",0,0,0,0,0,0,1,0,0,0,0,0,1.0,2.0,1.0,0,0,0,0,0,0,0,0,0,0,"0,7",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,12.0,12.0,100,0.0,2.0,11.0,10.0,"90,9",24.0,22.0,"91,7",65.0,340.0,0,24.0,0.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0,0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,22.0,0.0,1.0,1.0,48.0,109.0,1.0,21.0,1.0,0.0,0,1.0,100,5.0,0.0,6.0,2.0,29.0,18.0,29.0,"2,2",13,0.0,,0,13.0,5,1,"-1,55","0,5",2,"-1,5","-2,03",-3.0,"-4,09","-4,09","1,2",1.0,4.0,0.0,0.0,,0.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Central Midfield,180.0,20000000.0,,,,0.0,1.3636363636363638,CM,transfermarkt,False,1.0,0.0,0.0,0.0,1.3636363636363638,30.0,1.3636363636363638,0.0,1.3636363636363638,0.0,0.0,0.0,1.3636363636363638,0.0,93.33333333333333,30.928571428571427,28.19047619047619,81.61417322834646,92.0,-3.0,49.76712598425197
Ligue 1,2425,Auxerre,Yoann Cissé,FRA,MF,19.0,2004.0,2,0,5,"0,1",0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,"0,1",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,2.0,0.0,0,1.0,0.0,0,0.0,0.0,2.0,1.0,50,6.0,2.0,"33,3",0.0,9.0,0,6.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,8.0,2.0,4.0,0.0,0.0,,0.0,,5.0,0.0,0.0,0.0,8.0,3.0,8.0,"0,2",3,0.0,,0,3.0,2,4,"-2,01","0,4","0,6","-0,1","-2,53",0.0,0,"0,09",0,1.0,1.0,0.0,0.0,,0.0,3.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Left Midfield,,,,,,0.0,18.0,Winger,transfermarkt,False,1.0,0.0,0.0,0.0,0.0,36.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333334,28.75,21.23493975903614,94.51181102362204,92.0,-3.0,45.24499454510958
Ligue 1,2425,Brest,Axel Camblan,FRA,"MF,FW",20.0,2003.0,2,0,26,"0,3",0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.0,1.0,0,0,0,0,0,"0,17",0,"0,17","0,17","0,17","0,3",0,0,"0,05",16,0.0,0,,0,0,0,1.0,"3,46",0,0,0,1.0,0,0.0,0,0,0.0,0.0,0.0,,2.0,1.0,50,0.0,2.0,5.0,2.0,40,7.0,3.0,"42,9",23.0,44.0,0,7.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,2.0,1.0,1.0,50,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,5.0,0.0,0.0,2.0,50.0,68.0,1.0,8.0,0.0,0.0,,0.0,,7.0,3.0,0.0,0.0,10.0,3.0,10.0,"0,8",13,0.0,,0,13.0,2,6,"0,76","0,1",0,"0,1","0,4",0.0,0,"0,21","1,5",0.0,0.0,1.0,0.0,0,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Right Winger,174.0,500000.0,,,,0.0,3.4615384615384617,Winger,transfermarkt,False,1.0,0.0,0.0,3.4615384615384617,0.0,10.384615384615385,3.4615384615384617,0.0,0.0,0.0,0.0,0.0,6.923076923076923,0.0,66.66666666666666,29.5,41.05421686746988,100.0,92.0,-3.0,54.09939759036145
Ligue 1,2425,Brest,Hamidou Makalou,MLI,"FW,MF",18.0,2006.0,4,0,32,"0,4",0,0,0,0,0,0,0,0,0,0,0,0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,"0,4",0,0,,,0.0,,,0,0,0,0.0,0,0,,0,3.0,0,0.0,0,0,0.0,1.0,0.0,0,6.0,6.0,100,0.0,2.0,10.0,10.0,100,18.0,17.0,"94,4",58.0,211.0,0,18.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,2.0,1.0,1.0,52.0,109.0,0.0,19.0,1.0,1.0,100,0.0,0,5.0,0.0,4.0,1.0,23.0,14.0,23.0,1,8,0.0,,0,8.0,4,4,"-8,06","0,4","3,3",-3,"-8,32",-2.0,"-5,63","-5,48",1,0.0,2.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,Defensive Midfield,164.0,1000000.0,,,,0.0,0.0,DM,transfermarkt,False,1.0,0.0,0.0,0.0,2.8125,47.8125,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.0,80.0,29.714285714285715,23.91447368421053,93.24753937007874,92.0,-3.0,47.40578692054941
Ligue 1,2425,Brest,Kamory Doumbia,MLI,"MF,FW",21.0,2003.0,30,13,1322,"14,7",3,2,5,3,0,0,1,0,"2,7","2,7","1,2","3,9",17.0,72.0,54.0,"0,2","0,14","0,34","0,2","0,34","0,19","0,08","0,27","0,19","0,27","14,7","0,3","0,3","0,13","16,7",1.0,"0,14","0,3",3,0,0,22.0,"1,5",10,"45,5","0,68",56.0,2,1.0,"0,8","1,8",26.0,92.0,48.0,"52,2",266.0,220.0,"82,7",9.0,72.0,293.0,269.0,"91,8",697.0,561.0,"80,5",2216.0,9267.0,"1,2",697.0,12.0,15.0,0.0,10.0,561.0,6.0,27.0,48.0,60.0,20.0,631.0,2.0,7.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,7.0,"0,48",4.0,4.0,11.0,36.0,1.0,2.0,58.0,"3,95",17.0,16.0,1.0,31.0,17.0,14.0,"45,2",13.0,1.0,28.0,7.0,17.0,17.0,41.0,29.0,69.0,20.0,3.0,467.0,24.0,42.0,17.0,1007.0,2254.0,54.0,567.0,35.0,19.0,"54,3",16.0,"45,7",260.0,34.0,149.0,18.0,895.0,498.0,895.0,"43,2",44,1.0,72.0,13,22.0,17,1,"-0,38","15,3","23,6","-8,4","-0,57",1.0,"0,07","0,48","1,47",24.0,23.0,22.0,10.0,"31,3",0.0,48.0,22.0,17,28.0,0.0,1.0,0.0,0.0,87.0,29.0,Attacking Midfield,170.0,9000000.0,53.0,72.0,80.0,1.7700453857791227,4.697428139183057,AM,transfermarkt,True,1.0,0.2042360060514372,0.1361573373676248,1.497730711043873,2.382753403933434,38.19213313161876,2.791225416036309,1.9062027231467473,0.0680786686838124,0.0,0.0,0.0,1.1573373676248109,3.9485627836611195,60.0,75.78571428571428,57.11538461538463,100.0,92.0,0.0,70.26978021978023
Ligue 1,2425,Brest,Sérigné Diop,SEN,FW,19.0,2005.0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0.0,,,0,0,0,0.0,0,0,,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,2.0,2.0,100,2.0,2.0,100,0.0,20.0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,,0.0,,1.0,0.0,0.0,0.0,6.0,5.0,6.0,"0,1",2,0.0,,0,2.0,2,5,"-1,62",0,"0,1","-0,1","-1,97",0.0,0,"0,21",1,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,22.5,Winger,heuristic,False,1.0,0.0,0.0,0.0,0.0,45.0,22.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.33333333333334,28.714285714285715,21.23493975903614,97.32103018372703,92.0,-3.0,45.661020276268175
Ligue 1,2425,Le Havre,Antoine Joujou,FRA,"MF,FW",21.0,2003.0,26,9,943,"10,5",0,2,2,0,0,0,1,0,"0,6","0,6",3,"3,7",44.0,18.0,85.0,0,"0,19","0,19",0,"0,19","0,06","0,29","0,35","0,06","0,35","10,5","-0,6","-0,6","0,06","18,4",0.0,0,0,0,0,0,11.0,"1,05",2,"18,2","0,19",8.0,2,10.0,-1,"2,9",15.0,23.0,12.0,"52,2",84.0,53.0,"63,1",15.0,18.0,128.0,93.0,"72,7",261.0,169.0,"64,8",687.0,2486.0,3,261.0,1.0,0.0,0.0,14.0,169.0,0.0,1.0,37.0,3.0,0.0,258.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,"0,29",1.0,2.0,0.0,23.0,4.0,7.0,37.0,"3,53",15.0,12.0,3.0,15.0,6.0,9.0,60,19.0,0.0,9.0,2.0,10.0,4.0,16.0,11.0,25.0,23.0,17.0,249.0,17.0,32.0,44.0,1032.0,2086.0,85.0,253.0,61.0,30.0,"49,2",30.0,"49,2",206.0,39.0,80.0,15.0,417.0,146.0,417.0,"30,8",36,2.0,72.0,9,17.0,17,2,"0,53","15,8","18,5","-2,8","-0,27",-7.0,"-0,67","0,35","0,85",14.0,21.0,18.0,5.0,"21,7",0.0,37.0,7.0,7,9.0,0.0,2.0,0.0,0.0,59.0,11.0,Left Winger,189.0,2000000.0,75.0,65.0,74.0,1.4316012725344642,2.3860021208907742,Winger,transfermarkt,True,1.0,0.0,0.19088016967126195,1.0498409331919407,5.821845174973489,16.129374337221634,1.5270413573700956,0.8589607635206787,0.09544008483563098,0.0,0.0,0.2863202545068929,4.199363732767763,3.5312831389183454,60.0,62.25,61.285140562249,100.0,92.0,0.0,70.11581325301205
Ligue 1,2425,Le Havre,Elysée Logbo,FRA,FW,20.0,2004.0,1,0,27,"0,3",0,0,0,0,0,0,0,0,"0,2","0,2",0,"0,2",0.0,0.0,2.0,0,0,0,0,0,"0,61",0,"0,61","0,61","0,61","0,3","-0,2","-0,2","0,18","3,7",0.0,0,,0,0,0,1.0,"3,33",0,0,0,0.0,0,0.0,0,0,0.0,0.0,0.0,,1.0,1.0,100,0.0,0.0,2.0,1.0,50,4.0,3.0,75,0.0,36.0,0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,3.0,0.0,0.0,7.0,41.0,2.0,4.0,0.0,0.0,,0.0,,2.0,2.0,1.0,0.0,6.0,3.0,6.0,"0,9",27,0.0,,0,27.0,1,0,"-4,14","0,4","1,8","-1,4","-4,74",-1.0,"-3,33","-2,44",0,1.0,2.0,2.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Centre-Forward,188.0,300000.0,75.0,62.0,73.0,0.0,0.0,Winger,heuristic,False,1.0,0.0,0.0,3.333333333333333,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.66666666666666,29.535714285714285,32.31927710843374,77.72194881889764,92.0,-3.0,46.83232416448697
Ligue 1,2425,Le Havre,Ilyes Housni,FRA,"FW,MF",19.0,2005.0,12,3,230,"2,6",0,0,0,0,0,0,0,0,"0,2","0,2","0,2","0,4",8.0,4.0,24.0,0,0,0,0,0,"0,09","0,08","0,17","0,09","0,17","2,6","-0,2","-0,2","0,05","13,2",0.0,0,,0,0,0,5.0,"1,96",0,0,0,1.0,0,0.0,"-0,2","0,4",2.0,1.0,0.0,0,18.0,11.0,"61,1",0.0,4.0,32.0,23.0,"71,9",64.0,38.0,"59,4",91.0,498.0,"0,2",64.0,0.0,0.0,0.0,6.0,38.0,0.0,0.0,5.0,4.0,0.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2.0,0.0,4.0,0.0,0.0,6.0,"2,34",2.0,2.0,0.0,4.0,2.0,2.0,50,2.0,0.0,1.0,2.0,2.0,3.0,7.0,5.0,8.0,5.0,8.0,67.0,9.0,7.0,8.0,127.0,423.0,24.0,70.0,12.0,3.0,25,5.0,"41,7",53.0,15.0,15.0,2.0,106.0,38.0,106.0,"7,5",19,0.0,61.0,3,5.0,9,13,"-0,58","2,1","5,1",-3,"-1,17",-9.0,"-3,52","-2,82","0,25",1.0,10.0,8.0,0.0,0,0.0,5.0,5.0,5,1.0,0.0,1.0,0.0,0.0,7.0,5.0,Centre-Forward,172.0,1500000.0,68.0,67.0,76.0,0.782608695652174,3.130434782608696,Winger,heuristic,False,1.0,0.0,0.0,1.9565217391304348,4.695652173913043,14.869565217391303,2.739130434782609,0.391304347826087,0.0,0.0,0.0,0.0,3.130434782608696,2.3478260869565215,73.33333333333334,36.785714285714285,48.22289156626506,100.0,92.0,-3.0,59.418158347676425
Ligue 1,2425,Le Havre,Junior Mwanga,FRA,MF,21.0,2003.0,11,11,952,"10,6",1,2,3,1,0,0,1,1,"1,3","1,3",1,"2,3",15.0,42.0,15.0,"0,09","0,19","0,28","0,09","0,28","0,12","0,1","0,22","0,12","0,22","10,6","-0,3","-0,3","0,08","19,5",2.0,"0,06","0,33",1,0,0,16.0,"1,51",3,"18,8","0,28",37.0,2,2.0,1,"1,4",7.0,84.0,49.0,"58,3",194.0,179.0,"92,3",4.0,42.0,154.0,132.0,"85,7",445.0,366.0,"82,2",2289.0,7166.0,1,445.0,9.0,1.0,0.0,3.0,366.0,1.0,10.0,21.0,26.0,14.0,418.0,4.0,1.0,2.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,"0,47",0.0,0.0,4.0,17.0,3.0,0.0,24.0,"2,27",10.0,7.0,3.0,19.0,8.0,11.0,"57,9",18.0,2.0,8.0,3.0,10.0,13.0,26.0,16.0,34.0,7.0,2.0,315.0,15.0,9.0,15.0,844.0,1751.0,15.0,342.0,16.0,7.0,"43,8",9.0,"56,3",88.0,12.0,156.0,27.0,555.0,322.0,555.0,"31,1",87,9.0,87.0,11,,0,0,"0,01","14,2","20,8","-6,6","-0,62",-6.0,"-0,57","0,5","1,18",17.0,23.0,7.0,9.0,"56,3",0.0,21.0,6.0,19,8.0,0.0,0.0,0.0,0.0,61.0,16.0,Defensive Midfield,184.0,6000000.0,80.0,70.0,80.0,0.6617647058823529,3.214285714285714,DM,transfermarkt,True,1.0,0.09453781512605042,0.18907563025210083,1.5126050420168067,1.5126050420168067,34.60084033613445,2.457983193277311,0.7563025210084033,0.09453781512605042,0.09453781512605042,0.0,0.09453781512605042,1.4180672268907561,2.26890756302521,60.0,62.57142857142857,48.81578947368422,100.0,92.0,-3.0,61.55281954887219
Ligue 1,2425,Le Havre,Mahamadou Diawara,FRA,MF,19.0,2005.0,15,6,582,"6,5",0,1,1,0,0,0,0,0,"0,4","0,4","0,4","0,8",9.0,16.0,6.0,0,"0,15","0,15",0,"0,15","0,06","0,06","0,12","0,06","0,12","6,5","-0,4","-0,4","0,06","20,4",0.0,0,0,0,0,0,7.0,"1,08",1,"14,3","0,15",15.0,1,0.0,"0,6","0,3",7.0,22.0,16.0,"72,7",98.0,91.0,"92,9",1.0,16.0,91.0,80.0,"87,9",233.0,193.0,"82,8",571.0,3436.0,"0,4",233.0,1.0,0.0,0.0,11.0,193.0,2.0,1.0,5.0,6.0,2.0,225.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,"0,15",0.0,0.0,0.0,13.0,1.0,0.0,14.0,"2,16",13.0,7.0,6.0,13.0,5.0,8.0,"61,5",11.0,1.0,13.0,2.0,10.0,8.0,20.0,12.0,33.0,5.0,0.0,180.0,7.0,8.0,9.0,502.0,1062.0,6.0,183.0,13.0,6.0,"46,2",5.0,"38,5",84.0,11.0,85.0,19.0,321.0,159.0,321.0,19,39,1.0,68.0,6,19.0,9,0,"0,98","11,6","10,6","1,1","0,16",1.0,"0,15","1,32","1,4",12.0,11.0,7.0,2.0,"22,2",0.0,5.0,7.0,15,13.0,0.0,0.0,0.0,0.0,40.0,12.0,Central Midfield,187.0,1000000.0,78.0,69.0,79.0,1.0824742268041239,5.103092783505154,CM,transfermarkt,False,1.0,0.0,0.15463917525773196,1.0824742268041239,2.0103092783505154,29.84536082474227,3.0927835051546393,2.0103092783505154,0.0,0.0,0.0,0.0,1.3917525773195876,2.1649484536082477,73.33333333333334,49.357142857142854,58.952380952380956,100.0,92.0,-3.0,66.13214285714287
